公历日期,十二值日,十二值神,黄道吉日,宜,忌
2042-05-14,成,天牢,是,沐浴、扫舍、馀事勿取,斋醮、开市、嫁娶、作灶
2042-05-15,收,玄武,否,开市、交易、立券、安机械、会亲友、开光、求医、治病、盖屋、起基、修造、动土、定磉、竖柱、上梁、安门、作灶、放水、开厕、开池、栽种、牧养、造畜稠、破土、安葬、立碑,嫁娶、出火、移徙、入宅
2042-05-16,开,司命,是,栽种、捕捉、畋猎、馀事勿取,开市、动土、祭祀、斋醮、安葬、探病
2042-05-17,闭,勾陈,否,嫁娶、祭祀、祈福、求嗣、斋醮、订盟、纳采、解除、出行、动土、破土、习艺、针灸、理发、会亲友、起基、修造、竖柱、定磉、安床、拆卸、纳畜、牧养、放水、除服、成服、修坟、立碑,开市、入宅、探病、出火、盖屋
2042-05-18,建,青龙,否,馀事勿取,无
2042-05-19,建,青龙,否,塞穴、断蚁、结网、馀事勿取,破土、安葬
2042-05-20,除,明堂,是,开光、出行、纳采、嫁娶、伐木、架马、出火、拆卸、移徙、入宅、造庙、造桥、造船、造畜稠、开市、入殓、除服、成服、移柩、安葬,无
2042-05-21,满,天刑,否,进人口、牧养、置产、塞穴、结网、馀事勿取,诸事不宜
2042-05-22,平,朱雀,否,开光、出行、嫁娶,会亲友、进人口、修造、动土、起基、移徙、开市、纳畜、入殓、除服、成服、移柩、破土、安葬、修坟、立碑
2042-05-23,定,金匮,是,嫁娶、纳采、出行、祭祀、祈福、开市、动土、移徙、入宅、破土、安葬,安门
2042-05-24,执,天德,是,嫁娶、纳采、求医、治病、修造、动土、移徙、入宅、破土、安葬,开市、开光
2042-05-25,破,白虎,否,祭祀、破屋、坏垣、馀事勿取,诸事不宜
2042-05-26,危,玉堂,是,嫁娶、纳采、祭祀、祈福、出行、动土、上梁、移徙、入宅、破土、安葬,斋醮
2042-05-27,成,天牢,是,纳采、祭祀、祈福、开市、求医、治病、动土、纳畜,嫁娶、安葬
2042-05-28,收,玄武,否,嫁娶、纳采、出行、移徙、入宅,动土、破土、安葬
2042-05-29,开,司命,是,订盟、纳采、祭祀、动土、破土、交易、立券,嫁娶、安葬
2042-05-30,闭,勾陈,否,嫁娶、裁衣、祭祀、出行、安床、作灶、移徙、入宅、破土、安葬,赴任、捕捉
2042-05-31,建,青龙,否,塞穴、结网、馀事勿取,诸事不宜
2042-06-01,除,明堂,是,嫁娶、订盟、纳采、出行、祭祀、祈福、斋醮、动土、上梁、破土、安葬,移徙、入宅
2042-06-02,满,天刑,否,订盟、纳采、会亲友、安床、作灶、造畜稠,开市、安葬
2042-06-03,平,朱雀,否,沐浴、平治道涂、扫舍、入殓、移柩、破土、启钻、安葬、馀事勿取,诸事不宜
2042-06-04,定,金匮,是,嫁娶、祭祀、祈福、求嗣、开光、出行、出火、拆卸、动土、上梁、进人口、入宅、移徙、安床、安门、开市、交易、立券、挂匾、栽种、破土、安葬,无
2042-06-05,执,天德,是,嫁娶、纳采、祭祀、祈福、出行、立券、移徙、入宅、动土、破土、安葬,开光、作灶、盖屋、架马、开仓
2042-06-06,破,白虎,否,纳采、订盟、冠笄、祭祀、祈福、斋醮、出行、修造、动土、移徙、入宅、安香、出火、拆卸、盖屋、起基、竖柱、上梁、定磉、安门、开池,嫁娶、开市、合寿木、安葬
2042-06-07,危,玉堂,是,祭祀、沐浴、破屋、坏垣、馀事勿取,入宅、嫁娶、移徙
2042-06-08,成,天牢,是,嫁娶、安机械、交易、出行、祭祀、祈福、求嗣、斋醮、塑绘、开光、合帐、裁衣、放水、开池、掘井,作灶、理发、造桥、行丧、安葬
2042-06-09,收,玄武,否,纳采、冠笄、求医、治病、开市、立券、修造、动土、安机械、破土、安葬,斋醮、祭祀、移徙、入宅、上梁、嫁娶
2042-06-10,开,司命,是,祭祀、作灶、馀事勿取,开市、安葬、破土、修坟、掘井
2042-06-11,闭,勾陈,否,祭祀、祈福、求嗣、斋醮、安香、解除、移徙、入宅、会亲友、求医、治病、动土、破土、开生坟、合寿木,合帐、上梁、经络、安葬、入殓
2042-06-12,建,青龙,否,嫁娶、冠笄、修造、动土、作灶、移徙、入宅、补垣、塞穴、纳畜、牧养、架马、起基、定磉、开池、造船,祈福、开光、掘井、开市、安葬
2042-06-13,除,明堂,是,祭祀、交易、纳财,斋醮、开渠、上梁、动土、破土
2042-06-14,满,天刑,否,嫁娶、订盟、纳采、冠笄、会亲友、安机械、造车器、祭祀、出行、纳财、入宅、安香、出火、入学、塑绘、开光、拆卸、起基、修造、动土、牧养、栽种、安门、开厕,行丧、伐木、作梁、作灶
2042-06-15,平,朱雀,否,开光、求嗣、出行、冠笄、嫁娶、伐木、架马、开柱眼、修造、移徙、入宅、开市、交易、立券、安香、出火、挂匾、起基、开生坟、合寿木、入殓、除服、成服、移柩、安葬,安床、出货财、作灶、动土、破土
2042-06-16,定,金匮,是,祭祀、沐浴、理发、嫁娶、作灶、整手足甲、扫舍、修饰垣墙、平治道涂,斋醮、出行、治病、合寿木
2042-06-17,执,天德,是,安机械、移徙、入宅、出行、祭祀、祈福、斋醮、纳采、订盟、安香、出火、解除、会亲友、修造、动土、拆卸、起基、定磉、盖屋、安床、破土、安葬、入殓、立碑,开市、伐木、作梁、作灶
2042-06-18,执,天德,是,祭祀、沐浴、捕捉、结网、畋猎、取渔、馀事勿取,开市、交易、嫁娶、安葬、行丧
2042-06-19,破,白虎,否,破屋、坏垣、求医、治病、畋猎、馀事勿取,嫁娶、入宅
2042-06-20,危,玉堂,是,嫁娶、出行、安机械、祭祀、塑绘、开光、治病、经络、安床、结网、塞穴、破土、入殓,开市、安门、掘井、作灶
2042-06-21,成,天牢,是,订盟、纳采、会亲友、进人口、雕刻、拆卸、修造、动土、起基、开市、栽种、纳畜、牧养、入殓、除服、成服、移柩、破土、安葬,无
2042-06-22,收,玄武,否,祭祀、捕捉、取渔、修饰垣墙、馀事勿取,诸事不宜
2042-06-23,开,司命,是,嫁娶、纳采、祭祀、祈福、求医、治病、出行、动土、移徙、入宅,开市、安门
2042-06-24,闭,勾陈,否,裁衣、作灶、移徙、入宅、纳畜,嫁娶、安葬
2042-06-25,建,青龙,否,祭祀、入殓、移柩、启钻、安葬,上梁、动土、破土
2042-06-26,除,明堂,是,订盟、纳采、出行、祈福、斋醮、安床、会亲友,移徙、入宅、安葬
2042-06-27,满,天刑,否,嫁娶、纳采、出行、求医、治病、开市、移徙、入宅、启钻、安葬,动土、破土
2042-06-28,平,朱雀,否,嫁娶、祭祀、沐浴、扫舍、修饰垣墙,行丧、安葬
2042-06-29,定,金匮,是,嫁娶、订盟、纳采、出行、开市、祭祀、祈福、动土、移徙、入宅、破土、安葬,作灶
2042-06-30,执,天德,是,订盟、纳采、出行、祭祀、祈福、修造、动土、移徙、入宅,开市、安葬
2042-07-01,破,白虎,否,诸事不宜,无
2042-07-02,危,玉堂,是,嫁娶、订盟、纳采、祭祀、祈福、入殓、破土、安葬,开光、开市
2042-07-03,成,天牢,是,开光、求医、治病、动土、上梁、入殓、破土、安葬,嫁娶
2042-07-04,收,玄武,否,祭祀、栽种、馀事勿取,诸事不宜
2042-07-05,开,司命,是,嫁娶、开光、祭祀、祈福、求嗣、出行、解除、伐木、入宅、移徙、安床、出火、拆卸、修造、上梁、栽种、移柩,安葬、开市、交易、立券
2042-07-06,闭,勾陈,否,求嗣、嫁娶、纳采、合帐、裁衣、冠笄、伐木、作梁、修造、动土、起基、竖柱、上梁、安门、作灶、筑堤、造畜稠,安葬、出行、祈福、栽种
2042-07-07,建,青龙,否,祭祀、入殓、除服、成服、移柩、破土、启钻、安葬、塞穴、断蚁、结网,开市、入宅、嫁娶、开光、盖屋
2042-07-08,除,明堂,是,祭祀、修造、出行、盖屋、竖柱、造车器、教牛马、造畜稠、割蜜,动土、破土、掘井、安葬
2042-07-09,满,天刑,否,祭祀、沐浴、塑绘、开光、入学、解除、扫舍、治病、开池、牧养,嫁娶、出行、纳采、入宅、作灶
2042-07-10,平,朱雀,否,纳财、开市、交易、立券、出行、祭祀、祈福、求嗣、开光、解除、扫舍、起基、竖柱、安床、移徙、开仓、出货财、补垣、塞穴、栽种、纳畜、牧养,斋醮、入宅、安门、安葬、破土、行丧
2042-07-11,定,金匮,是,祭祀、修饰垣墙、平治道涂,开市、动土、破土、嫁娶、修造、安葬
2042-07-12,执,天德,是,订盟、纳采、祭祀、祈福、开光、安香、出火、立券、安机械、移徙、入宅、竖柱、上梁、会亲友、安床、拆卸、挂匾、牧养、教牛马,嫁娶、安葬、行丧、破土、修坟
2042-07-13,破,白虎,否,沐浴、理发、捕捉、入殓、移柩、破土、启钻、安葬,出火、嫁娶、入宅、作灶、上梁、动土
2042-07-14,危,玉堂,是,求医、治病、破屋、坏垣、馀事勿取,嫁娶、出行
2042-07-15,成,天牢,是,纳采、订盟、嫁娶、移徙、入宅、出行、开市、交易、立券、纳财、会亲友、安香、出火、拆卸、盖屋、起基、安床、作灶、挂匾、安葬、破土、启钻、立碑、入殓、移柩,祈福、上梁、开仓、掘井、牧养
2042-07-16,收,玄武,否,祭祀、祈福、斋醮、出行、纳采、订盟、安机械、出火、拆卸、修造、动土、起基、移徙、入宅、造庙、入殓、除服、成服、移柩、破土、安葬、谢土,嫁娶、开市、栽种、合寿木
2042-07-17,收,玄武,否,祭祀、进人口、纳财、纳畜、牧养、捕捉、馀事勿取,开市、入宅、安床、动土、安葬
2042-07-18,开,司命,是,祭祀、塑绘、开光、求医、治病、嫁娶、会亲友、放水、掘井、牧养、纳畜、开渠、安碓磑,盖屋、入宅、作灶、入学、安葬、行丧
2042-07-19,闭,勾陈,否,祭祀、塞穴、结网、畋猎、馀事勿取,移徙、开市、入宅、嫁娶、开光、安门
2042-07-20,建,青龙,否,开市、纳财、祭祀、塑绘、安机械、冠笄、会亲友、裁衣、开仓、经络、纳畜、造畜稠、教牛马、牧养,动土、破土、安葬、治病
2042-07-21,除,明堂,是,移徙、入宅、治病、会亲友、祭祀、祈福、斋醮、安香、嫁娶、盖屋、起基,开市、安床、出行、经络
2042-07-22,满,天刑,否,塑绘、出行、冠笄、嫁娶、进人口、裁衣、纳婿、造畜稠、交易、立券、牧养、开生坟、入殓、除服、成服、移柩、安葬、启钻,无
2042-07-23,平,朱雀,否,祭祀、冠笄、嫁娶、捕捉、结网、畋猎、取渔、馀事勿取,无
2042-07-24,定,金匮,是,沐浴、扫舍、馀事勿取,诸事不宜
2042-07-25,执,天德,是,纳采、祭祀、祈福、解除、动土、破土、安葬,嫁娶、移徙、入宅
2042-07-26,破,白虎,否,祭祀、破屋、坏垣、馀事勿取,诸事不宜
2042-07-27,危,玉堂,是,嫁娶、纳采、开市、出行、动土、上梁、移徙、入宅、破土、安葬,祭祀、祈福
2042-07-28,成,天牢,是,嫁娶、纳采、开市、出行、动土、上梁、移徙、入宅、破土、安葬,赴任
2042-07-29,收,玄武,否,祭祀、作灶、纳财、捕捉,开市、破土
2042-07-30,开,司命,是,嫁娶、开市、立券、祭祀、祈福、动土、移徙、入宅,造庙、安葬
2042-07-31,闭,勾陈,否,补垣、塞穴、结网、入殓、除服、成服、移柩、安葬、启钻、馀事勿取,诸事不宜
2042-08-01,建,青龙,否,嫁娶、纳采、出行、祭祀、祈福、解除、移徙、入宅,动土、安葬
2042-08-02,除,明堂,是,嫁娶、祭祀、祈福、斋醮、治病、破土、安葬,开市、入宅
2042-08-03,满,天刑,否,嫁娶、出行、开市、安床、入殓、启钻、安葬,祈福、动土、破土
2042-08-04,平,朱雀,否,嫁娶、祭祀、裁衣、结网、冠笄、沐浴,开仓、出货财、置产、安葬、动土、破土、掘井、栽种
2042-08-05,定,金匮,是,入宅、移徙、安床、开光、祈福、求嗣、进人口、开市、交易、立券、出火、拆卸、修造、动土,嫁娶、破土、置产、栽种、安葬、修坟、行丧
2042-08-06,执,天德,是,祭祀、解除、沐浴、整手足甲、入殓、移柩、破土、启钻、安葬,嫁娶、入宅、移徙、作灶、开市、交易、安门、栽种
2042-08-07,破,白虎,否,祭祀、普渡、捕捉、解除、结网、畋猎、入殓、破土、安葬,开市、交易、入宅、嫁娶
2042-08-08,危,玉堂,是,沐浴、破屋、坏垣、馀事勿取,斋醮、开市
2042-08-09,成,天牢,是,订盟、纳采、祭祀、祈福、安香、出火、开市、立券、入宅、挂匾、造桥、启钻、安葬,动土、破土、嫁娶、掘井、安床
2042-08-10,收,玄武,否,嫁娶、祭祀、祈福、斋醮、普渡、移徙、入宅、动土、治病、开市、交易、立券、开光、修造、造车器、安香、安床、捕捉、畋猎、结网,纳采、订盟、经络、行丧、安葬、探病
2042-08-11,开,司命,是,嫁娶、订盟、纳采、作灶、冠笄、裁衣、会亲友、纳畜、牧养、安机械、开市、立券、纳财、安床,掘井、出行、破土、行丧、安葬
2042-08-12,闭,勾陈,否,嫁娶、订盟、纳采、祭祀、斋醮、普渡、解除、出行、会亲友、开市、纳财、修造、动土、竖柱、上梁、开光、开仓、出货财、纳畜、牧养、开池、破土、启钻,出火、入宅、盖屋、安门、安葬
2042-08-13,建,青龙,否,嫁娶、普渡、祭祀、祈福、补垣、塞穴、断蚁、筑堤、入殓、除服、成服、安葬,动土、破土、掘井、开光、上梁、词讼
2042-08-14,除,明堂,是,嫁娶、冠笄、祭祀、沐浴、普渡、出行、纳财、扫舍、纳畜、赴任,开市、动土、破土、安床、开仓、上梁
2042-08-15,满,天刑,否,祭祀、沐浴、理发、整手足甲、冠笄、解除、入殓、移柩、破土、启钻、安葬,嫁娶、出行、入宅、开市、安门
2042-08-16,满,天刑,否,塑绘、冠笄、嫁娶、会亲友、进人口、经络、裁衣、栽种、纳畜、牧养、补垣、塞穴、捕捉,祈福、开市、动土、行丧、安葬
2042-08-17,平,朱雀,否,出行、沐浴、订盟、纳采、裁衣、竖柱、上梁、移徙、纳畜、牧养,嫁娶、安门、动土、安葬
2042-08-18,定,金匮,是,纳采、订盟、嫁娶、祭祀、祈福、普渡、开光、安香、出火、移徙、入宅、竖柱、修造、动土、上梁、起基、盖屋、安门、造庙、造桥、破土、启钻、安葬,开市、立券、纳财、作灶
2042-08-19,执,天德,是,祭祀、捕捉、畋猎、纳畜、牧养、入殓、除服、成服、移柩、破土、安葬、启钻,嫁娶、纳采、订盟、开市、入宅
2042-08-20,破,白虎,否,破屋、坏垣、治病、馀事勿取,行丧、安葬
2042-08-21,危,玉堂,是,祈福、斋醮、出行、冠笄、嫁娶、雕刻、开柱眼、入宅、造桥、开市、交易、立券、纳财、入殓、除服、成服、移柩、破土、安葬、启钻,动土、订盟、安床、开池
